,geometry,centroid,centroid_x,centroid_y,zone_label
778,"POLYGON ((-73.80865490605412 40.849560949016244, -73.7985731787454 40.84945637718136, -73.79843485942152 40.85711188866389, -73.80851774675945 40.857216488556745, -73.80865490605412 40.849560949016244))",POINT (-73.80354517318251 40.85333649929216),-73.80354517318251,40.85333649929216,508
779,"POLYGON ((-73.80851774675945 40.857216488556745, -73.79843485942152 40.85711188866389, -73.79829648687267 40.86476738956624, -73.80838053468594 40.86487201752348, -73.80851774675945 40.857216488556745))",POINT (-73.80340740737167 40.86099201953488),-73.80340740737167,40.86099201953488,509
780,"POLYGON ((-73.80242460448801 40.635097762458656, -73.79237523020632 40.634993099407275, -73.79223724420105 40.642648878784996, -73.8022877660757 40.64275356995171, -73.80242460448801 40.635097762458656))",POINT (-73.79733121170258 40.63887340053807),-73.79733121170258,40.63887340053807,510
781,"POLYGON ((-73.8022877660757 40.64275356995171, -73.79223724420105 40.642648878784996, -73.79209920517566 40.65030464759244, -73.80215087508395 40.65040936688083, -73.8022877660757 40.64275356995171))",POINT (-73.79719377309327 40.64652918870946),-73.79719377309327,40.64652918870946,511
782,"POLYGON ((-73.80215087508395 40.65040936688083, -73.79209920517566 40.65030464759244, -73.79196111310709 40.65796040582901, -73.80201393148995 40.65806515324542, -73.80215087508395 40.65040936688083))",POINT (-73.79705628167265 40.65418496631346),-73.79705628167265,40.65418496631346,512
783,"POLYGON ((-73.80201393148995 40.65806515324542, -73.79196111310709 40.65796040582901, -73.79182296797225 40.6656161534941, -73.80187693527081 40.6657209290449, -73.80201393148995 40.65806515324542))",POINT (-73.79691873741787 40.66184073334947),-73.79691873741787,40.66184073334947,513
784,"POLYGON ((-73.80187693527081 40.6657209290449, -73.79182296797225 40.6656161534941, -73.79168476974812 40.67327189058713, -73.80173988640364 40.673376694278666, -73.80187693527081 40.6657209290449))",POINT (-73.79678114030588 40.669496489816886),-73.79678114030588,40.669496489816886,514
785,"POLYGON ((-73.80173988640364 40.673376694278666, -73.79168476974812 40.67327189058713, -73.79154651841155 40.680927617107514, -73.80160278486554 40.68103244894614, -73.80173988640364 40.673376694278666))",POINT (-73.79664349031373 40.67715223571514),-73.79664349031373,40.67715223571514,515
786,"POLYGON ((-73.80160278486554 40.68103244894614, -73.79154651841155 40.680927617107514, -73.79140821393946 40.688583333054666, -73.8014656306336 40.688688193046744, -73.80160278486554 40.68103244894614))",POINT (-73.79650578741838 40.68480797104361),-73.79650578741838,40.68480797104361,516
787,"POLYGON ((-73.8014656306336 40.688688193046744, -73.79140821393946 40.688583333054666, -73.79126985630872 40.696239038428, -73.8013284236849 40.6963439265799, -73.8014656306336 40.688688193046744))",POINT (-73.79636803159684 40.69246369580177),-73.79636803159684,40.69246369580177,517
788,"POLYGON ((-73.8013284236849 40.6963439265799, -73.79126985630872 40.696239038428, -73.7911314454962 40.703894733226896, -73.80119116399646 40.703999649545, -73.8013284236849 40.6963439265799))",POINT (-73.7962302228261 40.700119409988986),-73.7962302228261,40.700119409988986,518
789,"POLYGON ((-73.80119116399646 40.703999649545, -73.7911314454962 40.703894733226896, -73.79099298147874 40.711550417450816, -73.80105385154535 40.711655361941474, -73.80119116399646 40.703999649545))",POINT (-73.79609236108304 40.70777511360468),-73.79609236108304,40.70777511360468,519
790,"POLYGON ((-73.80105385154535 40.711655361941474, -73.79099298147874 40.711550417450816, -73.79085446423318 40.71920609109914, -73.8009164863086 40.71931106376873, -73.80105385154535 40.711655361941474))",POINT (-73.79595444634465 40.715430806648286),-73.79595444634465,40.715430806648286,520
791,"POLYGON ((-73.8009164863086 40.71931106376873, -73.79085446423318 40.71920609109914, -73.79071589373633 40.7268617541713, -73.80077906826318 40.726966755026204, -73.8009164863086 40.71931106376873))",POINT (-73.79581647858782 40.7230864891192),-73.79581647858782,40.7230864891192,521
792,"POLYGON ((-73.80077906826318 40.726966755026204, -73.79071589373633 40.7268617541713, -73.790577269965 40.734517406666704, -73.80064159738612 40.734622435713305, -73.80077906826318 40.726966755026204))",POINT (-73.79567845778952 40.73074216101685),-73.79567845778952,40.73074216101685,522
793,"POLYGON ((-73.80064159738612 40.734622435713305, -73.790577269965 40.734517406666704, -73.79043859289597 40.742173048584775, -73.80050407365441 40.742278105829456, -73.80064159738612 40.734622435713305))",POINT (-73.79554038392655 40.738397822340644),-73.79554038392655,40.738397822340644,523
794,"POLYGON ((-73.80050407365441 40.742278105829456, -73.79043859289597 40.742173048584775, -73.79029986250603 40.74982867992491, -73.800366497045 40.74993376537406, -73.80050407365441 40.742278105829456))",POINT (-73.79540225697588 40.74605347309001),-73.79540225697588,40.74605347309001,524
795,"POLYGON ((-73.800366497045 40.74993376537406, -73.79029986250603 40.74982867992491, -73.79016107877192 40.75748430068654, -73.80022886753484 40.757589414346555, -73.800366497045 40.74993376537406))",POINT (-73.7952640769143 40.75370911326436),-73.7952640769143,40.75370911326436,525
796,"POLYGON ((-73.80022886753484 40.757589414346555, -73.79016107877192 40.75748430068654, -73.79002224167041 40.765139910869095, -73.80009118510087 40.76524505274635, -73.80022886753484 40.757589414346555))",POINT (-73.7951258437187 40.761364742863094),-73.7951258437187,40.761364742863094,526
797,"POLYGON ((-73.80009118510087 40.76524505274635, -73.79002224167041 40.765139910869095, -73.7898833511782 40.77279551047197, -73.79995344972004 40.77290068057288, -73.80009118510087 40.76524505274635))",POINT (-73.7949875573659 40.76902036188568),-73.7949875573659,40.76902036188568,527
798,"POLYGON ((-73.79995344972004 40.77290068057288, -73.7898833511782 40.77279551047197, -73.78974440727204 40.78045109949459, -73.79981566136921 40.78055629782557, -73.79995344972004 40.77290068057288))",POINT (-73.79484921783272 40.77667597033148),-73.79484921783272,40.77667597033148,528
799,"POLYGON ((-73.79981566136921 40.78055629782557, -73.78974440727204 40.78045109949459, -73.7896054099286 40.78810667793638, -73.7996778200253 40.788211904503804, -73.79981566136921 40.78055629782557))",POINT (-73.79471082509596 40.78433156819997),-73.79471082509596,40.78433156819997,529
802,"POLYGON ((-73.79940197826573 40.803523086134724, -73.78932725483662 40.80341780307516, -73.78918809704142 40.81107334977098, -73.79926397780379 40.811178661086245, -73.79940197826573 40.803523086134724))",POINT (-73.79429532743202 40.80729829833562),-73.79429532743202,40.80729829833562,530
809,"POLYGON ((-73.79843485942152 40.85711188866389, -73.78835202530857 40.85700640767965, -73.78821249230764 40.86466188028133, -73.79829648687267 40.86476738956624, -73.79843485942152 40.85711188866389))",POINT (-73.79332396641803 40.86088696500434),-73.79332396641803,40.86088696500434,531
810,"POLYGON ((-73.79237523020632 40.634993099407275, -73.78232590892169 40.634887562107586, -73.78218677534653 40.64254331313522, -73.79223724420105 40.642648878784996, -73.79237523020632 40.634993099407275))",POINT (-73.78728129013258 40.638768286245444),-73.78728129013258,40.638768286245444,532
811,"POLYGON ((-73.79223724420105 40.642648878784996, -73.78218677534653 40.64254331313522, -73.78204758831053 40.650199053586185, -73.79209920517566 40.65030464759244, -73.79223724420105 40.642648878784996))",POINT (-73.78714270372146 40.64642404618094),-73.78714270372146,40.64642404618094,533
812,"POLYGON ((-73.79209920517566 40.65030464759244, -73.78204758831053 40.650199053586185, -73.78190834779045 40.657854783459854, -73.79196111310709 40.65796040582901, -73.79209920517566 40.65030464759244))",POINT (-73.78700406405828 40.65407979554268),-73.78700406405828,40.65407979554268,534
813,"POLYGON ((-73.79196111310709 40.65796040582901, -73.78190834779045 40.657854783459854, -73.78176905376303 40.66551050275566, -73.79182296797225 40.6656161534941, -73.79196111310709 40.65796040582901))",POINT (-73.78686537111989 40.661735534330035),-73.78686537111989,40.661735534330035,535
814,"POLYGON ((-73.79182296797225 40.6656161534941, -73.78176905376303 40.66551050275566, -73.781629706205 40.67316621147298, -73.79168476974812 40.67327189058713, -73.79182296797225 40.6656161534941))",POINT (-73.7867266248831 40.66939126254242),-73.7867266248831,40.66939126254242,536
815,"POLYGON ((-73.79168476974812 40.67327189058713, -73.781629706205 40.67316621147298, -73.78149030509309 40.680821909611254, -73.79154651841155 40.680927617107514, -73.79168476974812 40.67327189058713))",POINT (-73.78658782532477 40.67704698017926),-73.78658782532477,40.67704698017926,537
816,"POLYGON ((-73.79154651841155 40.680927617107514, -73.78149030509309 40.680821909611254, -73.78135085040397 40.68847759716987, -73.79140821393946 40.688583333054666, -73.79154651841155 40.680927617107514))",POINT (-73.78644897242168 40.684702687239955),-73.78644897242168,40.684702687239955,538
817,"POLYGON ((-73.79140821393946 40.688583333054666, -73.78135085040397 40.68847759716987, -73.78121134211433 40.69613327414824, -73.79126985630872 40.696239038428, -73.79140821393946 40.688583333054666))",POINT (-73.78631006615062 40.69235838372391),-73.78631006615062,40.69235838372391,539
818,"POLYGON ((-73.79126985630872 40.696239038428, -73.78121134211433 40.69613327414824, -73.78107178020088 40.70378894054578, -73.7911314454962 40.703894733226896, -73.79126985630872 40.696239038428))",POINT (-73.78617110648837 40.70001406963054),-73.78617110648837,40.70001406963054,540
819,"POLYGON ((-73.7911314454962 40.703894733226896, -73.78107178020088 40.70378894054578, -73.78093216464025 40.71144459636189, -73.79099298147874 40.711550417450816, -73.7911314454962 40.703894733226896))",POINT (-73.78603209341169 40.707669744959254),-73.78603209341169,40.707669744959254,541
820,"POLYGON ((-73.79099298147874 40.711550417450816, -73.78093216464025 40.71144459636189, -73.78079249540906 40.719100241595996, -73.79085446423318 40.71920609109914, -73.79099298147874 40.711550417450816))",POINT (-73.7858930268973 40.71532540970947),-73.7858930268973,40.71532540970947,542
821,"POLYGON ((-73.79085446423318 40.71920609109914, -73.78079249540906 40.719100241595996, -73.78065277248396 40.7267558762475, -73.79071589373633 40.7268617541713, -73.79085446423318 40.71920609109914))",POINT (-73.78575390692195 40.7229810638806),-73.78575390692195,40.7229810638806,543
822,"POLYGON ((-73.79071589373633 40.7268617541713, -73.78065277248396 40.7267558762475, -73.78051299584156 40.7344115003158, -73.790577269965 40.734517406666704, -73.79071589373633 40.7268617541713))",POINT (-73.78561473346234 40.730636707472065),-73.78561473346234,40.730636707472065,544
823,"POLYGON ((-73.790577269965 40.734517406666704, -73.78051299584156 40.7344115003158, -73.78037316545844 40.742067113800346, -73.79043859289597 40.742173048584775, -73.790577269965 40.734517406666704))",POINT (-73.78547550649522 40.738292340483255),-73.78547550649522,40.738292340483255,545
824,"POLYGON ((-73.79043859289597 40.742173048584775, -73.78037316545844 40.742067113800346, -73.78023328131121 40.74972271670052, -73.79029986250603 40.74982867992491, -73.79043859289597 40.742173048584775))",POINT (-73.7853362259972 40.74594796291361),-73.7853362259972,40.74594796291361,546
825,"POLYGON ((-73.79029986250603 40.74982867992491, -73.78023328131121 40.74972271670052, -73.78009334337642 40.757378309015735, -73.79016107877192 40.75748430068654, -73.79029986250603 40.74982867992491))",POINT (-73.78519689194503 40.75360357476253),-73.78519689194503,40.75360357476253,547
826,"POLYGON ((-73.79016107877192 40.75748430068654, -73.78009334337642 40.757378309015735, -73.77995335163064 40.76503389074542, -73.79002224167041 40.765139910869095, -73.79016107877192 40.75748430068654))",POINT (-73.7850575043153 40.76125917602943),-73.7850575043153,40.76125917602943,548
827,"POLYGON ((-73.79002224167041 40.765139910869095, -73.77995335163064 40.76503389074542, -73.77981330605037 40.77268946188897, -73.7898833511782 40.77279551047197, -73.79002224167041 40.765139910869095))",POINT (-73.78491806308469 40.76891476671373),-73.78491806308469,40.76891476671373,549
828,"POLYGON ((-73.7898833511782 40.77279551047197, -73.77981330605037 40.77268946188897, -73.77967320661213 40.780345022445836, -73.78974440727204 40.78045109949459, -73.7898833511782 40.77279551047197))",POINT (-73.7847785682298 40.77657034681485),-73.7847785682298,40.77657034681485,550
829,"POLYGON ((-73.78974440727204 40.78045109949459, -73.77967320661213 40.780345022445836, -73.77953305329247 40.78800057241541, -73.7896054099286 40.78810667793638, -73.78974440727204 40.78045109949459))",POINT (-73.78463901972724 40.78422591633219),-73.78463901972724,40.78422591633219,551
836,"POLYGON ((-73.78877030237858 40.83403992635726, -73.77869100054666 40.833933649867156, -73.7785504693978 40.84158912570941, -73.7886309303206 40.84169543071703, -73.78877030237858 40.83403992635726))",POINT (-73.78366067610709 40.83781460655949),-73.78366067610709,40.83781460655949,552
837,"POLYGON ((-73.7886309303206 40.84169543071703, -73.7785504693978 40.84158912570941, -73.77840988417904 40.84924459095972, -73.7884915046384 40.849350924491354, -73.7886309303206 40.84169543071703))",POINT (-73.78352069757945 40.84547009138582),-73.78352069757945,40.84547009138582,553
840,"POLYGON ((-73.78232590892169 40.634887562107586, -73.7722766410747 40.63478115057303, -73.77213635995287 40.64243687301583, -73.78218677534653 40.64254331313522, -73.78232590892169 40.634887562107586))",POINT (-73.77723142179147 40.638662297593854),-73.77723142179147,40.638662297593854,554
841,"POLYGON ((-73.78218677534653 40.64254331313522, -73.77213635995287 40.64243687301583, -73.7719960249295 40.65009258487551, -73.78204758831053 40.650199053586185, -73.78218677534653 40.64254331313522))",POINT (-73.77709168760173 40.64631802905869),-73.77709168760173,40.64631802905869,555
842,"POLYGON ((-73.78204758831053 40.650199053586185, -73.7719960249295 40.65009258487551, -73.77185563598117 40.657748286151424, -73.78190834779045 40.657854783459854, -73.78204758831053 40.650199053586185))",POINT (-73.77695189971911 40.65397374994331),-73.77695189971911,40.65397374994331,556
843,"POLYGON ((-73.78190834779045 40.657854783459854, -73.77185563598117 40.657748286151424, -73.77171519308442 40.66540397684301, -73.78176905376303 40.66551050275566, -73.78190834779045 40.657854783459854))",POINT (-73.77681205812027 40.661629460247134),-73.77681205812027,40.661629460247134,557
844,"POLYGON ((-73.78176905376303 40.66551050275566, -73.77171519308442 40.66540397684301, -73.77157469621578 40.673059656949675, -73.781629706205 40.67316621147298, -73.78176905376303 40.66551050275566))",POINT (-73.7766721627819 40.669285159969554),-73.7766721627819,40.669285159969554,558
845,"POLYGON ((-73.781629706205 40.67316621147298, -73.77157469621578 40.673059656949675, -73.77143414535179 40.6807153264708, -73.78149030509309 40.680821909611254, -73.781629706205 40.67316621147298))",POINT (-73.77653221368058 40.676940849109975),-73.77653221368058,40.676940849109975,559
846,"POLYGON ((-73.78149030509309 40.680821909611254, -73.77143414535179 40.6807153264708, -73.77129354046897 40.68837098540581, -73.78135085040397 40.68847759716987, -73.78149030509309 40.680821909611254))",POINT (-73.77639221079295 40.68459652766782),-73.77639221079295,40.68459652766782,560
847,"POLYGON ((-73.78135085040397 40.68847759716987, -73.77129354046897 40.68837098540581, -73.77115288154378 40.696026633754116, -73.78121134211433 40.69613327414824, -73.78135085040397 40.68847759716987))",POINT (-73.77625215409559 40.69225219564248),-73.77625215409559,40.69225219564248,561
848,"POLYGON ((-73.78121134211433 40.69613327414824, -73.77115288154378 40.696026633754116, -73.77101216855273 40.70368227151511, -73.78107178020088 40.70378894054578, -73.78121134211433 40.69613327414824))",POINT (-73.77611204356506 40.69990785303339),-73.77611204356506,40.69990785303339,562
849,"POLYGON ((-73.78107178020088 40.70378894054578, -73.77101216855273 40.70368227151511, -73.77087140147228 40.71133789868821, -73.78093216464025 40.71144459636189, -73.78107178020088 40.70378894054578))",POINT (-73.775971879178 40.707563499839914),-73.775971879178,40.707563499839914,563
850,"POLYGON ((-73.78093216464025 40.71144459636189, -73.77087140147228 40.71133789868821, -73.77073058027885 40.71899351527279, -73.78079249540906 40.719100241595996, -73.78093216464025 40.71144459636189))",POINT (-73.77583166091088 40.715219136061485),-73.77583166091088,40.715219136061485,564
851,"POLYGON ((-73.78079249540906 40.719100241595996, -73.77073058027885 40.71899351527279, -73.77058970494888 40.7266491212683, -73.78065277248396 40.7267558762475, -73.78079249540906 40.719100241595996))",POINT (-73.77569138874028 40.722874761697526),-73.77569138874028,40.722874761697526,565
852,"POLYGON ((-73.78065277248396 40.7267558762475, -73.77058970494888 40.7266491212683, -73.77044877545882 40.73430471667412, -73.78051299584156 40.7344115003158, -73.78065277248396 40.7267558762475))",POINT (-73.77555106264273 40.730530376747424),-73.77555106264273,40.730530376747424,566
853,"POLYGON ((-73.78051299584156 40.7344115003158, -73.77044877545882 40.73430471667412, -73.77030779178506 40.74196030148969, -73.78037316545844 40.742067113800346, -73.78051299584156 40.7344115003158))",POINT (-73.77541068259472 40.73818598121059),-73.77541068259472,40.73818598121059,567
854,"POLYGON ((-73.78037316545844 40.742067113800346, -73.77030779178506 40.74196030148969, -73.77016675390396 40.7496158757144, -73.78023328131121 40.74972271670052, -73.78037316545844 40.742067113800346))",POINT (-73.77527024857275 40.745841575086466),-73.77527024857275,40.745841575086466,568
855,"POLYGON ((-73.78023328131121 40.74972271670052, -73.77016675390396 40.7496158757144, -73.77002566179193 40.757271439347655, -73.78009334337642 40.757378309015735, -73.78023328131121 40.74972271670052))",POINT (-73.77512976055327 40.75349715837442),-73.77512976055327,40.75349715837442,569
856,"POLYGON ((-73.78009334337642 40.757378309015735, -73.77002566179193 40.757271439347655, -73.76988451542532 40.76492699238887, -73.77995335163064 40.76503389074542, -73.78009334337642 40.757378309015735))",POINT (-73.7749892185128 40.7611527310739),-73.7749892185128,40.7611527310739,570
857,"POLYGON ((-73.77995335163064 40.76503389074542, -73.76988451542532 40.76492699238887, -73.76974331478046 40.77258253483747, -73.77981330605037 40.77268946188897, -73.77995335163064 40.76503389074542))",POINT (-73.77484862242773 40.7688082931843),-73.77484862242773,40.7688082931843,571
858,"POLYGON ((-73.77981330605037 40.77268946188897, -73.76974331478046 40.77258253483747, -73.76960205983369 40.780238066692846, -73.77967320661213 40.780345022445836, -73.77981330605037 40.77268946188897))",POINT (-73.77470797227454 40.77646384470503),-73.77470797227454,40.77646384470503,572
859,"POLYGON ((-73.77967320661213 40.780345022445836, -73.76960205983369 40.780238066692846, -73.76946075056131 40.78789358795443, -73.77953305329247 40.78800057241541, -73.77967320661213 40.780345022445836))",POINT (-73.77456726802957 40.78411938563552),-73.77456726802957,40.78411938563552,573
860,"POLYGON ((-73.77953305329247 40.78800057241541, -73.76946075056131 40.78789358795443, -73.76931938693963 40.79554909862163, -73.77939284606786 40.79565611179711, -73.77953305329247 40.78800057241541))",POINT (-73.77442650966931 40.79177491597519),-73.77442650966931,40.79177491597519,574
870,"POLYGON ((-73.7722766410747 40.63478115057303, -73.76222742710581 40.634673864817174, -73.76208599846073 40.64232955844038, -73.77213635995287 40.64243687301583, -73.7722766410747 40.63478115057303))",POINT (-73.76718160711994 40.6385554345968),-73.76718160711994,40.6385554345968,575
871,"POLYGON ((-73.77213635995287 40.64243687301583, -73.76208599846073 40.64232955844038, -73.76194451547343 40.649985241473956, -73.7719960249295 40.65009258487551, -73.77213635995287 40.64243687301583))",POINT (-73.76704072517485 40.64621113735618),-73.76704072517485,40.64621113735618,576
872,"POLYGON ((-73.7719960249295 40.65009258487551, -73.76194451547343 40.649985241473956, -73.76180297812029 40.65764091391728, -73.77185563598117 40.657748286151424, -73.7719960249295 40.65009258487551))",POINT (-73.76689978909616 40.65386682952887),-73.76689978909616,40.65386682952887,577
873,"POLYGON ((-73.77185563598117 40.657748286151424, -73.76180297812029 40.65764091391728, -73.76166138637767 40.665296575769766, -73.77171519308442 40.66540397684301, -73.77185563598117 40.657748286151424))",POINT (-73.76675879886024 40.66152251111427),-73.76675879886024,40.66152251111427,578
874,"POLYGON ((-73.77171519308442 40.66540397684301, -73.76166138637767 40.665296575769766, -73.76151974022191 40.672952227030784, -73.77157469621578 40.673059656949675, -73.77171519308442 40.66540397684301))",POINT (-73.76661775444364 40.669178182111786),-73.76661775444364,40.669178182111786,579
875,"POLYGON ((-73.77157469621578 40.673059656949675, -73.76151974022191 40.672952227030784, -73.76137803962936 40.68060786769978, -73.77143414535179 40.6807153264708, -73.77157469621578 40.673059656949675))",POINT (-73.76647665582271 40.67683384252082),-73.76647665582271,40.67683384252082,580
876,"POLYGON ((-73.77143414535179 40.6807153264708, -73.76137803962936 40.68060786769978, -73.76123628457631 40.68826349777611, -73.77129354046897 40.68837098540581, -73.77143414535179 40.6807153264708))",POINT (-73.76633550297393 40.68448949234076),-73.76633550297393,40.68448949234076,581
877,"POLYGON ((-73.77129354046897 40.68837098540581, -73.76123628457631 40.68826349777611, -73.7610944750391 40.69591911725922, -73.77115288154378 40.696026633754116, -73.77129354046897 40.68837098540581))",POINT (-73.76619429587369 40.692145131571046),-73.76619429587369,40.692145131571046,582
878,"POLYGON ((-73.77115288154378 40.696026633754116, -73.7610944750391 40.69591911725922, -73.760952610994 40.703574726148496, -73.77101216855273 40.70368227151511, -73.77115288154378 40.696026633754116))",POINT (-73.76605303449836 40.699800760211055),-73.76605303449836,40.699800760211055,583
879,"POLYGON ((-73.77101216855273 40.70368227151511, -73.760952610994 40.703574726148496, -73.76081069241727 40.711230324443335, -73.77087140147228 40.71133789868821, -73.77101216855273 40.70368227151511))",POINT (-73.76591171882436 40.707456378260204),-73.76591171882436,40.707456378260204,584
880,"POLYGON ((-73.77087140147228 40.71133789868821, -73.76081069241727 40.711230324443335, -73.76066871928515 40.71888591214314, -73.77073058027885 40.71899351527279, -73.77087140147228 40.71133789868821))",POINT (-73.76577034882797 40.7151119857179),-73.76577034882797,40.7151119857179,585
881,"POLYGON ((-73.77073058027885 40.71899351527279, -73.76066871928515 40.71888591214314, -73.76052669157392 40.72654148924733, -73.77058970494888 40.7266491212683, -73.77073058027885 40.71899351527279))",POINT (-73.7656289244856 40.72276758258352),-73.7656289244856,40.72276758258352,586
882,"POLYGON ((-73.77058970494888 40.7266491212683, -73.76052669157392 40.72654148924733, -73.76038460925979 40.734197055755295, -73.77044877545882 40.73430471667412, -73.77058970494888 40.7266491212683))",POINT (-73.76548744577359 40.730423168856504),-73.76548744577359,40.730423168856504,587
883,"POLYGON ((-73.77044877545882 40.73430471667412, -73.76038460925979 40.734197055755295, -73.76024247231896 40.74185261166645, -73.77030779178506 40.74196030148969, -73.77044877545882 40.73430471667412))",POINT (-73.76534591266821 40.73807874453625),-73.76534591266821,40.73807874453625,588
884,"POLYGON ((-73.77030779178506 40.74196030148969, -73.76024247231896 40.74185261166645, -73.76010028072766 40.7495081569802, -73.77016675390396 40.7496158757144, -73.77030779178506 40.74196030148969))",POINT (-73.76520432514577 40.745734309622165),-73.76520432514577,40.745734309622165,589
885,"POLYGON ((-73.77016675390396 40.7496158757144, -73.76010028072766 40.7495081569802, -73.75995803446203 40.75716369169595, -73.77002566179193 40.757271439347655, -73.77016675390396 40.7496158757144))",POINT (-73.76506268318256 40.75338986411365),-73.76506268318256,40.75338986411365,590
886,"POLYGON ((-73.77002566179193 40.757271439347655, -73.75995803446203 40.75716369169595, -73.75981573349824 40.7648192158131, -73.76988451542532 40.76492699238887, -73.77002566179193 40.757271439347655))",POINT (-73.76492098675487 40.761045408010126),-73.76492098675487,40.761045408010126,591
887,"POLYGON ((-73.76988451542532 40.76492699238887, -73.75981573349824 40.7648192158131, -73.75967337781246 40.77247472933108, -73.76974331478046 40.77258253483747, -73.76988451542532 40.76492699238887))",POINT (-73.76477923583894 40.768700941310996),-73.76477923583894,40.768700941310996,592
900,"POLYGON ((-73.76222742710581 40.634673864817174, -73.75217826745555 40.634565704853664, -73.75203569131081 40.64222136942254, -73.76208599846073 40.64232955844038, -73.76222742710581 40.634673864817174))",POINT (-73.7571318465585 40.638447697267885),-73.7571318465585,40.638447697267885,593
901,"POLYGON ((-73.76208599846073 40.64232955844038, -73.75203569131081 40.64222136942254, -73.7518930603832 40.64987702339522, -73.76194451547343 40.649985241473956, -73.76208599846073 40.64232955844038))",POINT (-73.75698981688161 40.646103371087044),-73.75698981688161,40.646103371087044,594
902,"POLYGON ((-73.76194451547343 40.649985241473956, -73.7518930603832 40.64987702339522, -73.75175037464889 40.6575326667711, -73.76180297812029 40.65764091391728, -73.76194451547343 40.649985241473956))",POINT (-73.75684773263035 40.65375903431297),-73.75684773263035,40.65375903431297,595
903,"POLYGON ((-73.76180297812029 40.65764091391728, -73.75175037464889 40.6575326667711, -73.75160763408405 40.665188299549555, -73.76166138637767 40.665296575769766, -73.76180297812029 40.65764091391728))",POINT (-73.75670559378095 40.66141468694507),-73.75670559378095,40.66141468694507,596
904,"POLYGON ((-73.76166138637767 40.665296575769766, -73.75160763408405 40.665188299549555, -73.75146483866484 40.67284392173001, -73.76151974022191 40.672952227030784, -73.76166138637767 40.665296575769766))",POINT (-73.75656340030964 40.669070328982755),-73.75656340030964,40.669070328982755,597
905,"POLYGON ((-73.76151974022191 40.672952227030784, -73.75146483866484 40.67284392173001, -73.75132198836741 40.680499533311846, -73.76137803962936 40.68060786769978, -73.76151974022191 40.672952227030784))",POINT (-73.7564211521927 40.67672596042541),-73.7564211521927,40.67672596042541,598
906,"POLYGON ((-73.76137803962936 40.68060786769978, -73.75132198836741 40.680499533311846, -73.75117908316787 40.68815513429446, -73.76123628457631 40.68826349777611, -73.76137803962936 40.68060786769978))",POINT (-73.75627884940639 40.68438158127244),-73.75627884940639,40.68438158127244,599
907,"POLYGON ((-73.76123628457631 40.68826349777611, -73.75117908316787 40.68815513429446, -73.75103612304233 40.69581072467727, -73.7610944750391 40.69591911725922, -73.76123628457631 40.68826349777611))",POINT (-73.75613649192685 40.69203719152325),-73.75613649192685,40.69203719152325,600
908,"POLYGON ((-73.7610944750391 40.69591911725922, -73.75103612304233 40.69581072467727, -73.75089310796687 40.70346630445966, -73.760952610994 40.703574726148496, -73.7610944750391 40.69591911725922))",POINT (-73.75599407973036 40.69969279117724),-73.75599407973036,40.69969279117724,601
909,"POLYGON ((-73.760952610994 40.703574726148496, -73.75089310796687 40.70346630445966, -73.75075003791761 40.711121873641034, -73.76081069241727 40.711230324443335, -73.760952610994 40.703574726148496))",POINT (-73.75585161279302 40.707348380233796),-73.75585161279302,40.707348380233796,602
910,"POLYGON ((-73.76081069241727 40.711230324443335, -73.75075003791761 40.711121873641034, -73.7506069128706 40.718777432220776, -73.76066871928515 40.71888591214314, -73.76081069241727 40.711230324443335))",POINT (-73.75570909109108 40.71500395869235),-73.75570909109108,40.71500395869235,603
911,"POLYGON ((-73.76066871928515 40.71888591214314, -73.7506069128706 40.718777432220776, -73.75046373280185 40.72643298019832, -73.76052669157392 40.72654148924733, -73.76066871928515 40.71888591214314))",POINT (-73.75556651460057 40.72265952655227),-73.75556651460057,40.72265952655227,604
912,"POLYGON ((-73.76052669157392 40.72654148924733, -73.75046373280185 40.72643298019832, -73.75032049768744 40.73408851757304, -73.76038460925979 40.734197055755295, -73.76052669157392 40.72654148924733))",POINT (-73.75542388329778 40.73031508381298),-73.75542388329778,40.73031508381298,605
913,"POLYGON ((-73.76038460925979 40.734197055755295, -73.75032049768744 40.73408851757304, -73.75017720750337 40.74174404434436, -73.76024247231896 40.74185261166645, -73.76038460925979 40.734197055755295))",POINT (-73.75528119715871 40.73797063047389),-73.75528119715871,40.73797063047389,606
914,"POLYGON ((-73.76024247231896 40.74185261166645, -73.75017720750337 40.74174404434436, -73.75003386222565 40.74939956051166, -73.76010028072766 40.7495081569802, -73.76024247231896 40.74185261166645))",POINT (-73.75513845615956 40.74562616653439),-73.75513845615956,40.74562616653439,607
915,"POLYGON ((-73.76010028072766 40.7495081569802, -73.75003386222565 40.74939956051166, -73.74989046183026 40.75705506607437, -73.75995803446203 40.75716369169595, -73.76010028072766 40.7495081569802))",POINT (-73.75499566027636 40.7532816919939),-73.75499566027636,40.7532816919939,608
916,"POLYGON ((-73.75995803446203 40.75716369169595, -73.74989046183026 40.75705506607437, -73.74974700629318 40.764710561031876, -73.75981573349824 40.7648192158131, -73.75995803446203 40.75716369169595))",POINT (-73.75485280948519 40.76093720685181),-73.75485280948519,40.76093720685181,609
